,id,name,rating,category,pricing,num_reviews,street address,reviews,city,url
589,lQKKBtdp7No9HJ_tW6PuAQ,Fort Defiance,4.0,"['American (New)', 'Breakfast & Brunch']",2.0,372,347 Van Brunt St,"[""Decided to go on an evening stroll on a Friday. Looking to consume a nice meal after work, I've stumbled upon this nice place. I was greeted by the nice..."", ""Well it turns out that the classic Irish Coffee from Fort Defiance is as good as the NYT 2010 article said it was and I'll tell you why.\n\nTo start, Fort..."", 'The food was very good. Perfect ambiance in the back. Very neighborhoody vibe. No complaints at all']",New York City,https://www.yelp.com/biz/fort-defiance-brooklyn?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
590,Jd2_ZC4ugEMSY9ElivNZgg,Summer Salt,4.5,"['Tacos', 'New Mexican Cuisine']",,191,30 East 23rd St,"['Amazing burrito bowls.\nMy favorite is with Adobo fish.\nThe bowls come w beans or fries (as base).\nAlso great Palomas.', ""Summersalt is a quick and spacious stop for Mexican food during lunch breaks. I appreciate how efficient they are with timing and the waits aren't..."", 'Danny L.  I\'m not sure how to reply back to your response, so I\'m doing this ""update"" to reply to you.  I did send a DM to the restaurant, but I guess you...']",New York City,https://www.yelp.com/biz/summer-salt-new-york-3?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
591,vZgJyMZlpSSS_Y-duxd4_A,Kings Co Imperial,4.0,"['Dim Sum', 'Noodles', 'Szechuan']",2.0,395,20 Skillman Ave,"['Strolled in early on a weeknight with a friend and we were seated right away. We were both surprised by how spacious it was and we were seated in the back....', 'Food is over priced for what you get. \nThe first time we ordered delivery with friends while playing mahjong. The food was OK, but nothing to write home...', 'Okay-- So you know when a place is just delicious? Like everything they bring out is good? Like from the drinks to the plates. My only regret is that I...']",New York City,https://www.yelp.com/biz/kings-co-imperial-brooklyn?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
592,F-AfJgFrxNbn49Mp4l7aXg,Hollow Nickel,4.0,"['Pubs', 'American (Traditional)', 'Beer Bar']",2.0,245,494 Atlantic Ave,"[""I've been coming here sporadically over the years but this is the best dive bar option in a neighborhood filled with fancy schmancies. \n\nDon't get me wrong,..."", ""Whoever said they reheat frozen food is absolutely out of their mind. I mean damn, the kitchen is right there next to the bar! You can watch if you're so..."", ""Really cute dive bar with a cute backyard. The food isn't great but you're not coming here for food. It's typical burgers, fries and greasy things to mop up...""]",New York City,https://www.yelp.com/biz/hollow-nickel-brooklyn-2?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
593,qs5x7OfTtpgQ4xQeN7N4Iw,Saraghina Caffè,3.0,"['Italian', 'Cocktail Bars']",,50,"195 DeKalb Ave, Brooklyn, NY 11205","['~i ~ think you should probably just come for drinks or snacks. Not a meal. \n\nInside SUPER cute, server was nice. tables are a bit close together so can feel...', 'Been wanting to try this place as it just opened near my apartment. I came with my boyfriend on a Friday night around 745PM. The entrance is very tight and...', 'TLDR: Awful service with decent but overpriced food.\n\nWhen we arrived for our lunch reservation, the table we were shown was literally 4 inches from the...']",New York City,https://www.yelp.com/biz/saraghina-caff%C3%A8-brooklyn-2?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
594,xbrQ2dHuQoFJmNxAuOky4A,Vic's,4.0,"['Italian', 'Pasta Shops', 'Pizza']",2.0,569,31 Great Jones St,"[""Awesome food and service! I loved my pizza bianca with guanciale. It's a thin crust and the perfect portion for one hungry person or good to share with a..."", ""Just came to Vic's for my third time now, so it's time to leave a review! I really wish I could leave more stars but had to knock stars for the lack of..."", 'Came here for brunch with a big group of friends. Got there around 11AM and was super empty but got packed shortly after. \n\nWe pretty much ordered one of...']",New York City,https://www.yelp.com/biz/vics-new-york?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
595,JU5d81TYm7IJHWqOqJWMqw,Have & Meyer,4.0,"['Wine Bars', 'Italian', 'Cocktail Bars']",2.0,193,103 Havemeyer St,"['I organized a private event with 15 guests and the owners, Dani and Ale, alongside the entire crew make it as seamless as possible. From the very beginning...', 'One of those places that after you eat and have completed the experience you sit and look at everyone you\'re with and go ""they are trippin""\n\nThis is PEAK a...', ""This place is mid and takes too much sidewalk space, very annoying bumping into customers and waitresses everyday. Staff is nice tho and it's pretty inside,...""]",New York City,https://www.yelp.com/biz/have-and-meyer-brooklyn?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
596,urAFiOOP-QGzD8sUwFsb6g,Coast and Valley,4.5,"['Wine Bars', 'Tapas/Small Plates']",,52,587 Manhattan Ave,"['The restaurant is beautiful, and the atmosphere is great. My friends stumbled by Coast and Valley after dinner. It was just what we needed. A good place to...', ""It's gorgeous, everyone is so friendly, and you can have a ton of fun trying wine flights and tasting a bunch of wines. Great first date spot or place to..."", 'Would put a 3 stars for the food but the cook/manager was extremely engaging and welcoming so 4 stars it is. \n\nThis would be a good place for vegans for a...']",New York City,https://www.yelp.com/biz/coast-and-valley-brooklyn?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
597,ki1QfVkOweIcoJtERPJoew,Concrete Brooklyn,5.0,"['Bars', 'Italian', 'Venues & Event Spaces']",,5,906 Broadway,"[""Loved this surprising little gem. From the outside it looks like a hole in the wall but there's a nice interior dining area and a small outdoor patio. It..."", 'The norma and carbonara pastas were both delicious, very tasty cocktails with friendly service.', 'My son took us here for an early Sunday dinner. He raved about it the entire way there. Once inside we were met by attentive friendly staff. We walked...']",New York City,https://www.yelp.com/biz/concrete-brooklyn-brooklyn?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
598,5ix1wZuOihAdjfy8bsOwOA,The Noortwyck,4.5,"['American (New)', 'Seafood', 'Cocktail Bars']",,43,289 Bleecker St,"[""Yes I'm back for second visit and it did not disappoint. We tried a couple new dishes: chicken for 2; kale salad; and whitefish croquettes. All very good..."", 'Noortwyck exceeded my expectations; I was honestly expecting overpriced average food but glad to be wrong. Service was good throughout although in the...', 'The Noortwyck is a perfect addition to the area!! Always need another romantic and upscale spot for date nights... also looked like there were some business...']",New York City,https://www.yelp.com/biz/the-noortwyck-new-york?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
599,FGv1b9IjfYg3RcGaacEw0A,Holy Ground Barbecue,4.5,['Barbeque'],,3,85 N 15th St,"[""This is there last weekend until the springtime!  Sad!\n\nThe pit master is super friendly!  He's also very creative with the sides. The brisket melted in my..."", 'Awesome outdoor eatery, casual atmosphere, inventive new York style BBQ with excellent vegan salad. BYOB.', 'Banging BBQ in the backyard of the church.   Try the pork ribs or the chicken sandwich--they will hook you up!']",New York City,https://www.yelp.com/biz/holy-ground-barbecue-brooklyn?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
600,YpGxtJy9ErnjfGG6DXy5uA,Coffee Shop,4.5,"['Coffee & Tea', 'Breakfast & Brunch', 'Acai Bowls']",2.0,374,232 Metropolitan Ave,"['The avo toast was incredible - the feta and fried egg were the key ingredients.  The latte and drip coffee were great as well.', ""That perfect balance of healthy and tasty! Friendly staff, chill vibe and the quality of everything is on point. What's not to like?"", ""That shop burrito really hit the spot so well! I didn't get their coffee so I don't have much to say about that but I'd definitely grab their burrito when...""]",New York City,https://www.yelp.com/biz/coffee-shop-brooklyn-7?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
601,vMXmX3luGRwZn7SxnJquag,Fu Shen Restaurant,3.5,['Taiwanese'],2.0,59,6110 7th Ave,"['福神台灣牛公館：今日好肚餓想食牛\n第一次系福神台灣牛公館堂食平時外賣比較多\n睇哂成個Menu睇中短柄戰斧牛扒（450g)\n鐵板五成熟黑椒汁！鐵板夠熱、份量足、牛扒Ok\n最欣賞佢個黑椒汁好特別好開胃！\n個人意見我就覺得佢個鐵板配菜欠粟米、蘑菇、或腸仔\n意粉份量比較少、黑椒汁少咗啲\n餐包軟熟沙律比較單調\n飲品：乳酸芒...', ""Fu Shen Restaurant has hands down the best Taiwanese black pepper steak and pork chops I've ever had, though I don't think you could go wrong with anything..."", 'Steaks are still delicious! Been enjoying their sizzling steaks with dine in service and it tastes way better than takeout. Service is quick. Restaurant is...']",New York City,https://www.yelp.com/biz/fu-shen-restaurant-brooklyn?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
602,FXimZKjpMjbDR20M2ruhvg,Sapps,4.5,"['Japanese', 'Sushi Bars']",2.0,279,27-26 Jackson Ave,"['I recently had the pleasure of dining at Sapps, a small and trendy Japanese restaurant, and I cannot rave enough about the experience! From the moment we...', 'I recently had the pleasure of trying the karrage chicken, crispy tofu, and sushi at a local restaurant and I have to say, it was an absolutely fantastic...', 'Sapps is one of my go to restaurants in LIC. The ambiance, the service, and the food has never been bad every time I come here for dinner. I would recommend...']",New York City,https://www.yelp.com/biz/sapps-long-island-city?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
603,KHRrlw05_pv_fd8ntvS1xw,SUGARFISH by Sushi Nozawa - Midtown West,4.0,"['Japanese', 'Sushi Bars']",,246,210 W 56th St,"['Excellent sushi, but tiny portions and very pricey. \nNo reservations, so the staff moved you fast\nGreat food but feels like a rushed noisy cafeteria', 'We came here for dinner. They don\'t take reservations so there was some wait\nWe took the fixed "" trust me""\nMenus which was delicious', ""I've been to the LA location but this was my first time trying the NYC location.\n\nEdamame: standard\nTuna Sashimi: pretty good in ponzu/chive sauce\nSushi:...""]",New York City,https://www.yelp.com/biz/sugarfish-by-sushi-nozawa-midtown-west-new-york?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
604,ruT2owRpzDFRyA3Zc2qN8w,Guevara's,4.5,"['Vegan', 'Coffee & Tea', 'Mexican']",,16,319 Kent Ave,"[""Dear Vegans who miss traditional New York breakfast foods,\n\nCongratulations, Guevara's exists. \n\nBest,\nObsessed with Guevara's Bagel and Lox \n\nPS\nThe lox is..."", 'Found my all time favorite Italian-American rainbow cake at this cute shop. It took a week to devour and was so worth it.', 'My friend and I came for lunch. I got the torta milanesa and a cup of guava and cream soft serve. My friend got the nachos. \n\nIt was fine, nothing to write...']",New York City,https://www.yelp.com/biz/guevaras-new-york?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
605,_FAh31lob7Dnn4iGiLIwng,MUI,4.0,"['Korean', 'Cocktail Bars', 'Gastropubs']",2.0,352,10 W 32nd St,"[""A+ service and great drinks!! Great food selection for a bar. Most bars wouldn't even come close to the food selections they have"", ""Located on the 5th floor, you know you're headed to a good place when there's a long wait for the elevator and you consider the crampled stairwell to beat..."", 'Had a reservation for 4. Our 4th got here about 20 mins late but the staff was accommodating. They seated us 15 mins after the time of our reservation then...']",New York City,https://www.yelp.com/biz/mui-new-york?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
606,ZgyvDF_hOWas3SXe0Hj7hA,Schilling Restaurant & Bar,4.0,"['Austrian', 'Bars', 'American (New)']",2.0,196,109 Washington St,"[""Came here for lunch today. Great spot and even better food. It's asparagus season so lots of that on the menu in all forms. All was very, very tasty and..."", ""I came to Schilling for an early dinner before a movie date. It's located on a quiet street and can be easily missed but the food here is so good!\n\nThey..."", ""I'm back! I never left because it's one of my frequent neighborhood eats. I'm just genuinely here to review this season's dishes, as they rotate. I'm just...""]",New York City,https://www.yelp.com/biz/schilling-restaurant-and-bar-new-york?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
607,zcWxZaC7pnIVe2ON4uUEDw,Pelicana Chicken,4.0,"['Chicken Wings', 'Korean', 'American (Traditional)']",2.0,489,47-08 Greenpoint Ave,"['I love Pelicana and always come in my free time! Great menu with lots of tasty items. I recommend the fried dumplings! The wait time is never long and the...', 'Omg chicken madness!! It is soo good! Eat it while its hot!\n \nLocation: It is located in LIC. There is few seatings inside.\n\nService: I ordered to go, but...', 'Came here for dinner. We ordered the half soy garlic and half spicy wings (20 wings) and Bacon cheese fries (L). Servers were friendly and accommodating. We...']",New York City,https://www.yelp.com/biz/pelicana-chicken-sunnyside-2?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
608,5SNS8Gro3FyAjHfejcXkXQ,Gai Kitchen,4.5,"['Thai', 'Chicken Shop']",,33,98 Mott St,"['Very authentic Khao Mun Gai!\nGinger rice was very flavorful \nChicken was tender \nGive this place 10 stars \n\nMust try the Jasmine green tea', ""The latest I visited kind of disappointed \nI'm a huge fan of chicken over rice. \nLatest I visited I ordered Small Grilled chicken\nI came with steamed..."", 'I am writing to express my disappointment with a recent experience at Gai Kitchen. I had placed three orders for the ""8 oz. chicken"", which was advertised...']",New York City,https://www.yelp.com/biz/gai-kitchen-new-york?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
609,LZg7F1_HSl3Nmwl54NQtqA,Taru,4.5,"['Japanese', 'Sushi Bars', 'Soup']",4.0,36,30 W 53rd St,"['Had omakase last night and it was fantastic ! Loved the abalone, wagyu, all the nigiri, castella, and everything else. Highly recommend!', ""So. Look. I mean you know, right? Omakase is my thing. I've been chasing Omakase in NYC since WAY before Covid Times. But these days? NYC is The Global..."", 'Taru, located near MoMA, is a new Japanese restaurant that offers omakase and a la carte menus. \nOmakase experience was taken place in the back of the...']",New York City,https://www.yelp.com/biz/taru-new-york?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
610,5HQGOq8NA9Pe5kNhVA4hMA,Plue,5.0,['Thai'],,1,1575 Lexington Ave,"['$15 lunch specials are a freaking steal, or $12 if you opt for a cheaper protein, but still a steal.\n\nI got the Massaman Curry w Shrimp. I got five good...']",New York City,https://www.yelp.com/biz/plue-new-york-3?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
611,xrnk8mgoV7up6fauVmugpw,Jun-Men Ramen Bar,4.0,['Ramen'],2.0,703,249 9th Ave,"['I always have had difficulty finding vegetarian Ramen . This is the place to go. \nVery delicious shiitake bun \nCucumber and sweet fries\nYum!', ""A cozy, friendly ramen spot. The place itself was very clean and airy, didn't feel too crowded. The service was efficient and food came out quickly.\n\nWe..."", ""Bad food bad service bad experience. Chaotic seating system made it hard to get a table our food on time. Seems like management is disorganized and doesn't...""]",New York City,https://www.yelp.com/biz/jun-men-ramen-bar-new-york?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
612,al9HKZ3kCJipAJW4uxzj4A,Havana Central,4.0,"['Cuban', 'Latin American', 'Wine Bars']",2.0,2791,151 W 46th St,"['We went for lunch. The food and the service were great! Matthew was very helpful and attentive. We started with the empanadas and shared the Tour of Havana...', 'This business catered a dinner for a party of 30 in a Times Square hotel. They were absolutely a pleasure to work with--super communicative, friendly, and...', 'We popped in for apps and a cocktail, we sat at a small table by the bar, had super fast service.  \n\nWe had an app sampler platter, everything was cooked...']",New York City,https://www.yelp.com/biz/havana-central-new-york-6?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
613,ZOfk6Ao0db5icjc0WEq7zg,Bacchus Bistro & Wine Bar,4.0,"['French', 'Wine Bars']",2.0,547,409-411 Atlantic Ave,"['The food was truly amazing. A very memorable meal. And decently priced for the quality and nyc. I had the lamb and it literally fell off the bone. The crème...', ""We had a fantastic dining experience at Bacchus that was worthy of 5 stars. I've been remiss in not writing this review sooner. Bacchus is in the..."", 'Lobster Benedict for brunch. Lobster was not fresh and overcooked.  The hollandaise sauce was thin and tart.  The salad was not dressed well.  Disappointed....']",New York City,https://www.yelp.com/biz/bacchus-bistro-and-wine-bar-brooklyn-2?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
614,vmoRGfd2xIAN-Ty0kiK_lA,Ito,5.0,"['Sushi Bars', 'Japanese']",,23,75 Barclay St,"[""Food: 9.5/10\nService: 10/10\nAmbience: 9/10\nIto was my 1st high end omakase meal, and one of the best I've had so far! I visited Ito back in the summer, and..."", 'ITO is extremely clean, staff was constantly cleaning throughout dinner service which I thought was a nice touch. The courses are amazing.', 'Came here for a graduation dinner after hearing about their opening and enjoyed the meal! \n\nHalf the parties arrived late so the timing was a bit off, but...']",New York City,https://www.yelp.com/biz/ito-new-york?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
615,wWhZvkaFrntlSf1CWvD1Zw,Cafe Patoro,4.5,"['Bakeries', 'Brazilian', 'Coffee & Tea']",1.0,217,223 Front St,"['Stopped by Cafe Patoro while walking around Seaport. We grabbed an Au Lait and Matcha Latte, which were both great! Their coffee and matcha were both...', ""Cheap plug for too good too go app.\nBought a bag via  too good to go.\nAll the pastry they gave me was really good. Can't judge on price because it was a..."", 'The coffee was okay but the younger male barista is rude or more likely just poorly trained. I ordered and finished my first coffee while I waited for my...']",New York City,https://www.yelp.com/biz/cafe-patoro-new-york?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
616,rCtsqHtOAOjZ7EUQDFRSbA,Pinto Garden,4.0,"['Thai', 'Breakfast & Brunch', 'Venues & Event Spaces']",2.0,440,117 W 10th St,"['Bottomless was filled upp never empty  glass so love the staffs here. smol cute cozy spot w a backyard garden vibe and i loved the pad thai here . Their...', ""Ambiance: It was fairly nice, fake flowers in the garden area but pretty nonetheless. There were some flies but it wasn't overwhelming. The tabels were so..."", 'I was hoping that the ambience and food would blow my mind. Unfortunately, both were fine -- but not the best NY has to offer. The restaurant is cute and...']",New York City,https://www.yelp.com/biz/pinto-garden-new-york-3?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
617,ohOXikd87wCxzJXKPx7nGg,Carthage Must Be Destroyed,3.5,"['Breakfast & Brunch', 'Coffee & Tea', 'Sandwiches']",2.0,186,222 Bogart St,"[""Def different but for what it's presented as - it's good. If that makes sense. \n\nEach time I come here - which has been only two times I could never find..."", ""Used to come here a lot. But recently it's a huge disappointment. Flies are everywhere. There were 7 flies on the table we're seating. And the weather is..."", ""I can't give a complete rating because we didn't end up getting to eat here but we did try! \n\nThis spot is a bit hard to find but it's in the middle of the...""]",New York City,https://www.yelp.com/biz/carthage-must-be-destroyed-brooklyn?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
618,hKChLzaG8tyrSrg3U_wRNw,Threes Brewing,4.0,"['Venues & Event Spaces', 'Burgers', 'Beer Bar']",2.0,445,333 Douglass St,"['Threw a double surprise birthday party here in their upstairs space. Was fantastic. The catered food from Greenpoint Fish & Lobster was fantastic, the space...', 'While Gowanus is ""technically"" included in the Park Slope neighborhood, it feels like its own separate entity.  Park Slope has for the past 20 years been...', ""Threes is a solid brewery. It's a pretty big space with tables both large and small which make it good for both a group of friends or for if you come with...""]",New York City,https://www.yelp.com/biz/threes-brewing-brooklyn?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
619,CoC_aCC3qKQuKrmZiV7DjA,The Munchies,4.5,"['Fast Food', 'Halal', 'Chicken Wings']",,57,848 Nostrand Ave,"['Ugh 5/5 late night food spot. Definitely get the rice platters, so worth it to get chicken and rice, fries, and another side for $10! Similar to the halal...', 'I DoorDashed food from here so my review is solely on the food, digital service and efficiency. \n\nFor starters the menu is extensive so I liked that. I am a...', 'The Munchies satisfied my appetite and then some. Very generous portions of food, lots of menu options, and French fries in my halal food?! This place is an...']",New York City,https://www.yelp.com/biz/the-munchies-new-york?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
620,UuY1QCxWybMF0IMxAYG06w,Emmy Squared Pizza - Williamsburg,4.0,"['Pizza', 'Burgers']",2.0,775,364 Grand St,"['Stephanie was an excellent server, made great recommendations for my group to eat, and was very engaging with us.', 'Stephanie,  was an amazing server , very well mannered and great hospitality.', 'Always a pleasure to come to this location. The food is consistently great and the staff is attentive, thoughtful, and so much fun. Gold star and a teddy...']",New York City,https://www.yelp.com/biz/emmy-squared-pizza-williamsburg-brooklyn-2?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
621,ry7XCoXXxS0DxRmzZLFybw,Taqueria Gramercy,4.0,"['Bars', 'Tacos']",2.0,145,218 3rd Ave,"[""It's Thank You Thursday, so Taqueria... thanks for being you!\n\nA review about Taqueria is less like a review and more like a love letter. Like, I'm truly..."", 'Came here with a couple of friends on a busy night but the service was just horrible. Our waitress only came to take our order and then drop off our check....', 'What a horrible experience I came and sat down in a completely empty restaurant to order lunch and the bartender came up and said I had to move to a tiny...']",New York City,https://www.yelp.com/biz/taqueria-gramercy-new-york?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
622,syNFp2qrQtXfH4bskQVgaA,Portale,4.5,"['Italian', 'Bars']",3.0,161,126 W 18th St,"[""Amazing niche Italian dish Portale Today I rushed to the row's sample sale with my friends. After buying the bill, I was so hungry that I saw this Italian..."", 'An hour and a half is stipulated for meals, but this is perfectly adequate.\nRoast goose, served with figs and jam, tastes amazing.\nI think I will visit this...', ""Service, cuisine and staff were stellar, and second to none!  Assistant General Manager, Michael Gibek couldn't have extended a more professional, kind,...""]",New York City,https://www.yelp.com/biz/portale-new-york-2?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
623,xEnNFXtMLDF5kZDxfaCJgA,The Halal Guys,4.0,"['Food Stands', 'Middle Eastern', 'Halal']",1.0,10322,W 53rd Street And 6th Ave,"['-Very friendly staff (which is a huge plus for me)\n-delish food and great portions!\nComing back soon for sure.', ""This place is actually pretty easy to miss since it's inside of an a building that looks quite industrial. However the food is exactly what you expect from..."", 'On our way back to our hotel we decided to grab a couple platters to take back.   There was no line so it was perfect timing!   They guy was awesome, very...']",New York City,https://www.yelp.com/biz/the-halal-guys-new-york-2?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
624,HgEwORU1LJyrFVE_ll_pDg,KAM RAI,5.0,"['Cocktail Bars', 'Thai']",,13,4311 28th Ave,"['I decided to try a new Thai restaurant in Astoria. However, upon entering the restaurant, I was pleasantly surprised by the warm and cozy atmosphere and...', 'Great new spot in Astoria. Loved the spring rolls, wonton soup and coconut pudding dessert. Service was great and will be back again soon. Decor was also great.', ""What a nice new spot that opened in the neighborhood! Wasn't all that hungry when I arrived, so I stuck to appetizers. Got the roti massaman and the fried...""]",New York City,https://www.yelp.com/biz/kam-rai-new-york-2?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
625,lQKKBtdp7No9HJ_tW6PuAQ,Fort Defiance,4.0,"['American (New)', 'Breakfast & Brunch']",2.0,372,347 Van Brunt St,"[""Decided to go on an evening stroll on a Friday. Looking to consume a nice meal after work, I've stumbled upon this nice place. I was greeted by the nice..."", ""Well it turns out that the classic Irish Coffee from Fort Defiance is as good as the NYT 2010 article said it was and I'll tell you why.\n\nTo start, Fort..."", 'The food was very good. Perfect ambiance in the back. Very neighborhoody vibe. No complaints at all']",New York City,https://www.yelp.com/biz/fort-defiance-brooklyn?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
626,vZgJyMZlpSSS_Y-duxd4_A,Kings Co Imperial,4.0,"['Dim Sum', 'Noodles', 'Szechuan']",2.0,395,20 Skillman Ave,"['Strolled in early on a weeknight with a friend and we were seated right away. We were both surprised by how spacious it was and we were seated in the back....', 'Food is over priced for what you get. \nThe first time we ordered delivery with friends while playing mahjong. The food was OK, but nothing to write home...', 'Okay-- So you know when a place is just delicious? Like everything they bring out is good? Like from the drinks to the plates. My only regret is that I...']",New York City,https://www.yelp.com/biz/kings-co-imperial-brooklyn?adjust_creative=poaE66MvnpKuwjo08pSL0Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=poaE66MvnpKuwjo08pSL0Q
